effective_time,version,brand_name,generic_names,manufacturer_names,product_ndcs,package_ndcs,upcs,route,product_type,substance_names,uniis,pharm_class_epc,pharm_class_pe,pharm_class_cs,spl_id,spl_set_id,is_original_packager
20241108,5,Walgreen,['BISMUTH SUBSALICYLATE'],['WALGREEN COMPANY'],['0363-9124'],['0363-9124-30'],[],['ORAL'],['HUMAN OTC DRUG'],['BISMUTH SUBSALICYLATE'],['62TEY51RR1'],['Bismuth [EPC]'],[],['Bismuth [CS]'],['5addc878-bbcb-4cde-a99a-87cd141f80a8'],['e7878137-a640-4d48-a6d5-23975e8b064b'],[True]
20241108,3,robafen dm,"['DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN']",['Major Pharmaceuticals'],['0904-7223'],"['0904-7223-20', '0904-7223-59']",[],['ORAL'],['HUMAN OTC DRUG'],"['DEXTROMETHORPHAN HYDROBROMIDE', 'GUAIFENESIN']","['9D2RTI9KYH', '495W7451VQ']",['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['9217cf85-a6cd-4d94-8cf7-6925167c8c61'],['5e19220d-9cf3-4732-b9aa-c09db5d69ce6'],[True]
20241105,4,topcare tussin dm max,"['DEXTROMETHORPHAN HBR, GUAIFENESIN']",['Topco Associates LLC'],['36800-847'],"['36800-847-26', '36800-847-34']",[],['ORAL'],['HUMAN OTC DRUG'],"['DEXTROMETHORPHAN HYDROBROMIDE', 'GUAIFENESIN']","['9D2RTI9KYH', '495W7451VQ']",['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['f552d004-e642-4d67-bbe0-547a89543f07'],['94c35025-7bb4-4cb0-8bf3-4b44bb7fa59a'],[True]
20241108,5,Ibuprofen Childrens,['IBUPROFEN'],['Rite Aid Corporation'],['11822-3310'],"['11822-3310-4', '11822-3310-5']",[],['ORAL'],['HUMAN OTC DRUG'],['IBUPROFEN'],['WK2XYI10QM'],['Nonsteroidal Anti-inflammatory Drug [EPC]'],[],"['Anti-Inflammatory Agents, Non-Steroidal [CS]']",['f38f287b-f008-4cc4-a016-7a032f31b68b'],['6e2ea68b-13e7-4015-adfd-b7e5e2a40576'],[True]
20241029,18,Ibuprofen,['IBUPROFEN'],['Bryant Ranch Prepack'],['63629-1468'],"['63629-1468-1', '63629-1468-2', '63629-1468-3', '63629-1468-4', '63629-1468-5', '63629-1468-6', '63629-1468-7', '63629-1468-8', '63629-1468-9']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['IBUPROFEN'],['WK2XYI10QM'],['Nonsteroidal Anti-inflammatory Drug [EPC]'],[],"['Anti-Inflammatory Agents, Non-Steroidal [CS]']",['ffbc9f9d-60df-4552-80fa-e29c831ecc41'],['7650f84b-92f2-4065-8ef2-f5de5bd7002b'],[]
20241112,8,Neutrogena Clear Face Breakout Free Oil Free Broad Spectrum SPF 55,"['AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE, AND OXYBENZONE']",['Kenvue Brands LLC'],['69968-0573'],['69968-0573-3'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'HOMOSALATE', 'OCTISALATE', 'OCTOCRYLENE', 'OXYBENZONE']","['G63QQF2NOX', 'V06SV4M95S', '4X49Y0596W', '5A68WGF6WM', '95OOS7VE0Y']",[],[],[],['2160ecfe-f4c0-495b-e063-6294a90a4f19'],['3e25a4ce-dbdd-4830-a3d8-a2dfb3bcb078'],[True]
20241105,6,Burn Relief Aloe,['LIDOCAINE HCL'],['Acutens'],['80551-001'],['80551-001-03'],[],['TOPICAL'],['HUMAN OTC DRUG'],['LIDOCAINE HYDROCHLORIDE'],['V13007Z41A'],[],[],[],['2630bfec-db58-290a-e063-6394a90a82c7'],['48c435fe-2670-4b80-bf01-923dc9354422'],[True]
20241105,7,Oxygen,['OXYGEN'],['Eagle Home Medical Corp.'],['65297-001'],"['65297-001-01', '65297-001-02', '65297-001-03', '65297-001-04', '65297-001-05', '65297-001-06', '65297-001-07']",[],['RESPIRATORY (INHALATION)'],['HUMAN PRESCRIPTION DRUG'],['OXYGEN'],['S88TT14065'],[],[],[],['2630f55a-ab8e-425b-e063-6394a90a7127'],['869262e3-0983-5485-e053-2a91aa0afe21'],[True]
20241107,3,Vaseline,['BABY HEALING JELLY'],['Conopco Inc. d/b/a Unilever'],['64942-1869'],"['64942-1869-1', '64942-1869-2', '64942-1869-3', '64942-1869-4', '64942-1869-5']",[],['TOPICAL'],['HUMAN OTC DRUG'],['PETROLATUM'],['4T6H12BN9U'],[],[],[],['26528039-f5da-6f48-e063-6394a90a135d'],['bd067562-ecdf-9bc7-e053-2995a90a97f9'],[True]
20241107,3,Find Your Happy Place,['UNDER THE STARLIT SKY HAND SANITIZER'],['Conopco Inc. d/b/a/ Unilever'],['64942-1831'],['64942-1831-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ALCOHOL'],['3K9958V90M'],[],[],[],['2656fb6e-3468-6250-e063-6394a90ae7c8'],['ba0dfe52-c550-94fd-e053-2995a90a9800'],[True]
20241113,7,BANANA BOAT,"['AVOBENZONE,HOMOSALATE,OCTISALATE,OCTOCRYLENE']",['Edgewell Personal Care Brands LLC'],['63354-166'],"['63354-166-14', '63354-166-17']","['0079656140330', '0079656140309']",['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'HOMOSALATE', 'OCTISALATE', 'OCTOCRYLENE']","['G63QQF2NOX', 'V06SV4M95S', '4X49Y0596W', '5A68WGF6WM']",[],[],[],['26d3bd0d-a9f4-3d23-e063-6394a90a16f3'],['05cb5a91-205f-b652-e063-6294a90a0664'],[True]
20241109,3,basic care tussin dm,"['DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN']",['Amazon.com Services LLC'],['72288-631'],"['72288-631-26', '72288-631-34']",[],['ORAL'],['HUMAN OTC DRUG'],"['DEXTROMETHORPHAN HYDROBROMIDE', 'GUAIFENESIN']","['9D2RTI9KYH', '495W7451VQ']",['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['81bc6146-3002-41fc-b21d-8ad5da9add87'],['306d5914-03ed-410a-9345-c54ba604e991'],[True]
20241101,7,Fenovar,"['DICLOFENAC SODIUM AND MENTHOL, METHYL SALICYLATE']","['V2 Pharma, LLC']",['72835-202'],"['72835-202-02', '65162-911-74', '51824-105-03']",['0365162911749'],[],['HUMAN PRESCRIPTION DRUG'],[],[],[],[],[],['849d06ed-4398-4846-b597-8b5b85e8e1d8'],['cca25bd7-2afd-4ff1-adb3-0a77dfcd4342'],[True]
20241112,6,MONISTAT 7 7-DAY DISPOSABLE APPLICATORS,['MICONAZOLE NITRATE'],['Insight Pharmaceuticals LLC'],['63736-026'],['63736-026-15'],[],['VAGINAL'],['HUMAN OTC DRUG'],['MICONAZOLE NITRATE'],['VW4H1CYW1K'],[],[],[],['a1b5cbdb-d256-47af-9df6-d80d9f9ac802'],['c4b68aff-e95f-47ae-b190-6a671bef1877'],[True]
20241108,3,Walgreen Stomach Relief,['BISMUTH SUBSALICYLATE'],['WALGREENS CO.'],['0363-1423'],['0363-1423-30'],[],['ORAL'],['HUMAN OTC DRUG'],['BISMUTH SUBSALICYLATE'],['62TEY51RR1'],['Bismuth [EPC]'],[],['Bismuth [CS]'],['e768efb7-dd36-4c74-923a-2a7ca3a4fc46'],['53fdceb2-68ea-42b9-87eb-f202e96eb524'],[True]
20241104,2,Ibuprofen,['IBUPROFEN'],"['Aphena Pharma Solutions - Tennessee, LLC']","['71610-644', '71610-645', '71610-646']","['71610-644-60', '71610-644-80', '71610-644-92', '71610-645-53', '71610-645-60', '71610-645-80', '71610-645-92', '71610-646-60', '71610-646-80', '71610-646-92']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['IBUPROFEN'],['WK2XYI10QM'],['Nonsteroidal Anti-inflammatory Drug [EPC]'],[],"['Anti-Inflammatory Agents, Non-Steroidal [CS]']",['faea710b-5dca-4f7f-8e72-a2d5e328c6df'],['018feb6f-3936-4322-a6e4-035bc302e3ac'],[]
20200612,7,Sucralfate,['SUCRALFATE'],['Greenstone LLC'],['59762-0401'],"['59762-0401-1', '59762-0401-5']",['0359762040114'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['SUCRALFATE'],['XX73205DH5'],['Aluminum Complex [EPC]'],[],['Organometallic Compounds [CS]'],['284a1881-8150-4629-b12e-6e6813a5e571'],['ae58c382-c1cf-4ebf-9c97-bdff0682df8b'],[True]
20241104,1,Hydrocortisone with Aloe,['HYDROCORTISONE'],['A-S Medication Solutions'],['50090-7428'],['50090-7428-0'],[],['TOPICAL'],['HUMAN OTC DRUG'],['HYDROCORTISONE'],['WI4X0X7BPJ'],['Corticosteroid [EPC]'],[],[],['4232c9e5-bdff-4b3e-8df4-868d2e8d9f06'],['3e0aed2b-fee1-4a0c-a3d2-72cd2b3008e3'],[]
20241108,3,severe cold and flu relief,"['ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, PHENYLEPHRINE HYDROCHLORIDE']",['Rite Aid Corporation'],['11822-3120'],['11822-3120-0'],[],['ORAL'],['HUMAN OTC DRUG'],"['ACETAMINOPHEN', 'DEXTROMETHORPHAN HYDROBROMIDE', 'GUAIFENESIN', 'PHENYLEPHRINE HYDROCHLORIDE']","['362O9ITL9D', '9D2RTI9KYH', '495W7451VQ', '04JA59TNSJ']",['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['9143945b-96b6-4a61-af5a-b65f26374229'],['296f20c0-8b5f-4a08-9329-f93c92e63867'],[True]
20241105,4,up and up hemorrhoidal,"['COCOA BUTTER, PHENYLEPHRINE HCL']",['Target Corporation'],['11673-279'],['11673-279-53'],[],['RECTAL'],['HUMAN OTC DRUG'],"['COCOA BUTTER', 'PHENYLEPHRINE HYDROCHLORIDE']","['512OYT1CRR', '04JA59TNSJ']",[],[],[],['a91eba25-ebee-4b6e-855f-d304b4a64ed1'],['d56ecdfd-5c77-41e0-a42c-d135d9f0a817'],[True]
20241106,26,Sodium Chloride,['SODIUM CHLORIDE'],"['Hospira, Inc.']","['0409-4888', '0409-1918']","['0409-4888-02', '0409-4888-10', '0409-4888-03', '0409-4888-20', '0409-4888-06', '0409-4888-50', '0409-4888-01', '0409-4888-12', '0409-4888-90', '0409-1918-42', '0409-1918-32', '0409-1918-43', '0409-1918-33', '0409-1918-45', '0409-1918-35']",[],"['INTRAMUSCULAR', 'INTRAVENOUS', 'SUBCUTANEOUS']",['HUMAN PRESCRIPTION DRUG'],['SODIUM CHLORIDE'],['451W47IQ8X'],[],[],[],['9ee88abb-024a-4a3b-9776-1777eaf2f760'],['8eb172da-dcd4-4660-4a8f-ad44a14b4af7'],[True]
20241106,3,Meijer Invisible Acne Acne medication,['BENZOYL PEROXIDE'],"['Meijer Distribution, INC']",['41250-348'],['41250-348-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],['BENZOYL PEROXIDE'],['W9WZN9A0GM'],[],[],[],['a13c84c1-50f4-4a5d-a5a7-46dc4c733315'],['2a6ec3dd-572d-4314-afbf-23aff0d1e22a'],[True]
20241106,6,TopCare Regular Strength,['BISMUTH SUBSALICYLATE'],['TOPCO ASSOCIATES LLC'],['36800-661'],"['36800-661-16', '36800-661-08']","['0036800133174', '0036800133167']",['ORAL'],['HUMAN OTC DRUG'],['BISMUTH SUBSALICYLATE'],['62TEY51RR1'],['Bismuth [EPC]'],[],['Bismuth [CS]'],['ad2639ce-fada-4708-8cc6-31d60fc1b9f6'],['2619720a-d926-4b17-899c-54d49c78802c'],[True]
20241108,15,Mucus Relief,['GUAIFENESIN'],['COSTCO WHOLESALE CORPORATION'],['63981-532'],"['63981-532-06', '63981-532-03', '63981-532-36']",[],['ORAL'],['HUMAN OTC DRUG'],['GUAIFENESIN'],['495W7451VQ'],['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['bb8bc33d-5d8f-45ad-9d32-a2a7e3ff6a63'],['7b543988-7f16-433a-9eaf-a09d3ecaed05'],[True]
20241104,2,leader tussin cf,"['ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, PHENYLEPHRINE HYDROCHLORIDE']","['Cardinal Health 110, LLC. dba Leader']",['70000-0623'],['70000-0623-1'],[],['ORAL'],['HUMAN OTC DRUG'],"['ACETAMINOPHEN', 'DEXTROMETHORPHAN HYDROBROMIDE', 'GUAIFENESIN', 'PHENYLEPHRINE HYDROCHLORIDE']","['362O9ITL9D', '9D2RTI9KYH', '495W7451VQ', '04JA59TNSJ']",['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['cff256ec-17dd-4c0d-aac2-150ad2f62ab4'],['b3e3699b-b36c-453c-8f3b-0001388c8e82'],[True]
20241105,3,Meijer T Plus Gel Coal Tar Anti-Dandruff,['COAL TAR'],"['Meijer Distribution, INC']",['41250-249'],"['41250-249-01', '41250-249-02']",[],['TOPICAL'],['HUMAN OTC DRUG'],['COAL TAR'],['R533ESO2EC'],[],[],[],['e1967573-5f30-480b-83ac-10cacb62d180'],['c4b0d6e5-0756-45e8-bdfc-a8ba728b246b'],[True]
20241029,1,Antigrip Cough and Cold,"['ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL']",['Pharmadel LLC'],['55758-502'],['55758-502-72'],[],['ORAL'],['HUMAN OTC DRUG'],"['ACETAMINOPHEN', 'CHLORPHENIRAMINE MALEATE', 'DEXTROMETHORPHAN HYDROBROMIDE', 'PHENYLEPHRINE HYDROCHLORIDE']","['362O9ITL9D', 'V1Q0O9OJ9Z', '9D2RTI9KYH', '04JA59TNSJ']",[],[],[],['25a23e5e-302d-7b7f-e063-6294a90a0463'],['25a23e5e-302a-7b7f-e063-6294a90a0463'],[True]
20241031,11,Oxygen,['OXYGEN'],['James Oxygen and Supply Company'],['49798-001'],"['49798-001-01', '49798-001-02', '49798-001-03', '49798-001-04']",[],['RESPIRATORY (INHALATION)'],['HUMAN PRESCRIPTION DRUG'],['OXYGEN'],['S88TT14065'],[],[],[],['25cae325-080a-209e-e063-6394a90a8b64'],['39d41dbb-c44c-4ef8-9de6-a4f36648f0cb'],[True]
20240904,1,Halyard Chlorhexidine Gluconate,['CHLORHEXIDINE GLUCONATE'],"['Owens & Minor, Inc.']",['39892-0961'],"['39892-0961-1', '39892-0961-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],['CHLORHEXIDINE GLUCONATE'],['MOR84MUD8E'],[],[],[],['262e2654-25de-cddb-e063-6394a90a8e58'],['262e1975-bf99-cd3f-e063-6394a90a0a5b'],[]
20241111,7,Neutrogena Sheer Zinc DRY-TOUCH Sunscreen Broad Spectrum SPF50,['ZINC OXIDE'],['Kenvue Brands LLC'],['69968-0476'],"['69968-0476-5', '69968-0476-1', '69968-0476-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],['ZINC OXIDE'],['SOI2LOH54Z'],[],[],[],['21fe0105-cb3a-e6b4-e063-6294a90a6ece'],['54a3b677-4510-4191-8386-ccdd10ccfcaa'],[True]
20241108,11,Childrens Tylenol,['ACETAMINOPHEN'],['Kenvue Brands LLC'],['50580-460'],"['50580-460-01', '50580-522-24', '50580-612-01']",['0300450518248'],[],['HUMAN OTC DRUG'],[],[],[],[],[],['25b04cc9-cc56-5d5c-e063-6394a90a0eee'],['babcb210-6a47-46ef-b4ea-bdde80411cd3'],[True]
20241107,3,bhs beautiful hair and scalp,['FULL AND STRONG ANTI-DANDRUFF SHAMPOO'],"['Conopco, Inc. d/b/a/ Unilever']",['64942-1967'],['64942-1967-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['26527d5c-44c9-6f64-e063-6294a90a592f'],['cb99d0c7-3bc8-33c4-e053-2995a90a3570'],[True]
20241107,2,Dove,['HAND SANITIZER LAVENDER'],['Conopco Inc. d/b/a/ Unilever'],['64942-2034'],"['64942-2034-1', '64942-2034-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],['ALCOHOL'],['3K9958V90M'],[],[],[],['26573914-02ff-3a7d-e063-6294a90a00d4'],['ddcb0871-9903-125f-e053-2a95a90a75de'],[True]
20241105,7,Kanjo Natural Pain relief oil,['CAPSAICIN'],['CA-BOTANA INTERNATIONAL'],['35192-040'],['35192-040-08'],[],['TOPICAL'],['HUMAN OTC DRUG'],['CAPSAICIN'],['S07O44R1ZM'],[],[],[],['2630ac67-a82d-30c9-e063-6394a90a3561'],['adcc4893-343d-7f47-e053-2a95a90ad2ba'],[True]
20241107,7,Childrens TYLENOL,['ACETAMINOPHEN'],['Kenvue Brands LLC'],['50580-579'],['50580-579-02'],[],['ORAL'],['HUMAN OTC DRUG'],['ACETAMINOPHEN'],['362O9ITL9D'],[],[],[],['22d91a96-0b05-5f31-e063-6394a90aae0b'],['ce0a1fbc-7345-462b-b0da-c7149bdc288c'],[True]
20241107,2,Dove,['HAND SANITIZER WIPES ALOE AND EUCALYPTUS SCENT'],['Conopco Inc. d/b/a/ Unilever'],['64942-2042'],"['64942-2042-1', '64942-2042-2', '64942-2042-3', '64942-2042-4']",[],['TOPICAL'],['HUMAN OTC DRUG'],['ALCOHOL'],['3K9958V90M'],[],[],[],['265757ed-58b5-8bf5-e063-6394a90a881a'],['df74d901-c86c-ed71-e053-2995a90a39c2'],[True]
20241107,2,bhs beautiful hair and scalp,['FULL AND STRONG ANTI-DANDRUFF CONDITIONER'],"['Conopco, Inc. d/b/a/ Unilever']",['64942-2059'],['64942-2059-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['SALICYLIC ACID'],['O414PZ4LPZ'],[],[],[],['26525734-a443-63a6-e063-6394a90a5391'],['e3d6fa29-3337-ca82-e053-2995a90a1a67'],[True]
20241107,3,Love Beauty and Planet,['BELOVED GRAPEFRUIT AND RED GINGER HAND SANITIZER'],['Conopco Inc. d/b/a/ Unilever'],['64942-1844'],['64942-1844-1'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ALCOHOL'],['3K9958V90M'],[],[],[],['265736a3-fd69-37b8-e063-6294a90a3a52'],['ba4a573d-def4-a735-e053-2995a90a4f29'],[True]
20241115,7,Viscum Abietis 1,['VISCUM ABIETIS 1'],['Uriel Pharmacy Inc.'],['48951-9301'],['48951-9301-1'],[],['ORAL'],['HUMAN OTC DRUG'],['VISCUM ALBUM FRUITING TOP'],['BK9092J5MP'],[],[],[],['26f7f553-e60f-f065-e063-6394a90a821d'],['c9020643-a718-4709-aefd-ab02af6ec551'],[True]
20241117,2,Dianas Dream,['ELASTIC PROTEIN POLYPEPTIDE'],"['Guangzhou Kanglixin Medicine Biotechnology Co., Ltd.']",['84854-003'],['84854-003-01'],[],['CUTANEOUS'],['HUMAN OTC DRUG'],['GLYCERIN'],['PDC6A3C0OX'],['Non-Standardized Chemical Allergen [EPC]'],"['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]']","['Allergens [CS]', 'Glycerol [CS]']",['271906f8-5a20-b0a0-e063-6394a90a6f22'],['25365435-1777-aac9-e063-6294a90af736'],[True]
20240926,3,Formoterol fumarate,['FORMOTEROL FUMARATE'],['Micro Labs Limited'],['42571-463'],"['42571-463-73', '42571-463-62']","['0342571463625', '0342571463731']",['RESPIRATORY (INHALATION)'],['HUMAN PRESCRIPTION DRUG'],['FORMOTEROL FUMARATE'],['W34SHF8J2K'],[],[],[],['22feda0b-260a-8cd2-e063-6394a90af8eb'],['0796acea-70d6-479f-af48-18723b1efd2a'],[True]
20241010,3,Bem Bio Antiperspirant floral,"['MAGNESIUM HYDROXIDE,MAGNESIUM CARBONATE HYDROXIDE']",['Aeroflex Industria de Aerosol Ltda'],['80661-004'],['80661-004-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['MAGNESIUM CARBONATE HYDROXIDE', 'MAGNESIUM HYDROXIDE']","['YQO029V1L4', 'NBZ3QY004S']",[],[],[],['241f5930-9892-761f-e063-6394a90ab73d'],['c411f6d6-e2c2-43ff-8f4c-9b97d6268f25'],[True]
20241118,1,5 seconds Remove Wrinkle,['5 SECONDS REMOVE WRINKLE'],"['Yiwu Jingmo trade Co., LTD']",['84864-072'],"['84864-072-01', '84864-072-02', '84864-072-03', '84864-072-04', '84864-072-05']",[],['CUTANEOUS'],['HUMAN OTC DRUG'],['COPPER TRIPEPTIDE-1'],['6BJQ43T1I9'],[],[],[],['272ce836-e16e-f941-e063-6394a90a7d2b'],['272ce836-e16d-f941-e063-6394a90a7d2b'],[True]
20241201,2,ATTITUDE Sunly Mineral Sunscreen Face Stick Unscented SPF 30,['ZINC OXIDE'],['9055-7588 Quebec Inc. DBA Attitude'],['61649-094'],['61649-094-20'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ZINC OXIDE'],['SOI2LOH54Z'],[],[],[],['27367308-f881-67ef-e063-6394a90aaf42'],['0d8551c6-2efe-11a8-e063-6294a90aed01'],[True]
20241120,6,ARRID EXTRA DRY Antiperspirant Deodorant Cool Shower,['ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY'],"['Church & Dwight Co., Inc.']",['10237-863'],['10237-863-28'],['0022600191247'],['TOPICAL'],['HUMAN OTC DRUG'],['ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY'],['8O386558JE'],[],[],[],['27534c03-266a-00d9-e063-6294a90a1c50'],['273dad37-8f1d-40dd-b7dd-fca8b5755718'],[True]
20241118,11,AY BENDITO - THERMOACTIVE,"['CAMPHOR, MENTHOL']","[""AY BENDITO INT'L THERMO ANALGETICS ROLL-ON""]",['72524-010'],['72524-010-03'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['CAMPHOR (NATURAL)', 'MENTHOL']","['N20HL7Q941', 'L7T10EIP3A']",[],[],[],['273584b0-f805-0429-e063-6394a90ab920'],['76ef713b-e23d-7b98-e053-2991aa0aad51'],[True]
20241120,3,Hempvana Knee Bird Ultra Strength Pain Relief,"['LIDOCAINE, MENTHOL']",['TELEBRANDS CORP'],['73287-025'],['73287-025-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['LIDOCAINE', 'MENTHOL']","['98PI200987', 'L7T10EIP3A']","['Amide Local Anesthetic [EPC]', 'Antiarrhythmic [EPC]']",['Local Anesthesia [PE]'],['Amides [CS]'],['275a6b8d-d4c8-bd8b-e063-6294a90a94e0'],['df5d3312-cbc5-5db9-e053-2995a90ab055'],[True]
20241119,3,Oxygen/Nitrogen 50/50,['OXYGEN/NITROGEN 50/50'],"['MATHESON TRI-GAS, INC.']",['55037-900'],"['55037-900-01', '55037-900-02', '55037-900-03']",[],['RESPIRATORY (INHALATION)'],['HUMAN PRESCRIPTION DRUG'],['OXYGEN'],['S88TT14065'],[],[],[],['2745f96a-4c23-890d-e063-6294a90ac61f'],['f5266223-b40d-6c48-e053-2995a90a3912'],[True]
20241119,8,Viscum Mali 30,['VISCUM MALI 30'],['Uriel Pharmacy Inc.'],['48951-9312'],['48951-9312-1'],[],['ORAL'],['HUMAN OTC DRUG'],['VISCUM ALBUM FRUITING TOP'],['BK9092J5MP'],[],[],[],['27482d7a-a44f-f4c2-e063-6394a90a835a'],['780776dc-459a-484a-8b1d-e57162874822'],[True]
20241119,1,Viscum Mali Series 1,['VISCUM MALI SERIES 1'],['Uriel Pharmacy Inc.'],['48951-9381'],['48951-9381-1'],[],['ORAL'],['HUMAN OTC DRUG'],['VISCUM ALBUM FRUITING TOP'],['BK9092J5MP'],[],[],[],['2748b671-f2af-08fc-e063-6394a90a3ce6'],['2748af7b-be08-08c3-e063-6394a90a2ea3'],[True]
20241118,1,Bio Placenta Phase,"['AESCULUS HIPPOCASTANUM, ARTERIA SUIS, ASTRAGALUS EXSCAPUS, BARYTA CARBONICA, CUPRUM SULPHURICUM, DHEA (DEHYDROEPIANDROSTERONE), FUNICULUS UMBILICALIS SUIS, MELILOTUS OFFICINALIS, NATRUM PYRUVICUM, PLACENTA TOTALIS SUIS, PLUMBUM IODATUM, PROTEUS (VULGARIS), QUERCETIN, RUTIN, SARCOLACTICUM ACIDUM, SECALE CORNUTUM, SOLANUM NIGRUM, STROPHANTHUS HISPIDUS, TABACUM, VENA SUIS, VIPERA BERUS']","['Deseret Biologicals, Inc.']",['43742-2240'],['43742-2240-1'],['0810151881690'],['ORAL'],['HUMAN OTC DRUG'],"['ASTRAGALUS EXSCAPUS WHOLE FLOWERING/FRUITING', 'BARIUM CARBONATE', 'CLAVICEPS PURPUREA SCLEROTIUM', 'CUPRIC SULFATE', 'HORSE CHESTNUT', 'LACTIC ACID, L-', 'LEAD IODIDE', 'MELILOTUS OFFICINALIS TOP', 'PRASTERONE', 'PROTEUS VULGARIS', 'QUERCETIN', 'RUTIN', 'SODIUM PYRUVATE', 'SOLANUM NIGRUM WHOLE', 'STROPHANTHUS HISPIDUS SEED', 'SUS SCROFA ARTERY', 'SUS SCROFA PLACENTA', 'SUS SCROFA UMBILICAL CORD', 'SUS SCROFA VEIN', 'TOBACCO LEAF', 'VIPERA BERUS VENOM']","['0II1G590JE', '6P669D8HQ8', '01G9XEA93N', 'LRX7AJ16DT', '3C18L6RJAZ', 'F9S9FFU82N', 'OTL90F2GLT', 'GM6P02J2DX', '459AG36T1B', '11T9HCO30O', '9IKM0I5T1E', '5G06TVY3R7', 'POD38AIF08', '0FMD6WV47M', 'MO892VI77K', '63O327782Q', 'C8CV8867O8', '118OYG6W3H', '2510RH3I89', '6YR2608RSU', '0ORO6NCA4M']",['Non-Standardized Plant Allergenic Extract [EPC]'],"['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]']","['Allergens [CS]', 'Plant Proteins [CS]']",['e5d80302-57fa-4048-a119-0a325139f8d6'],['b5ba575a-e8ea-406b-b379-1c4439da01f1'],[True]
20241119,1,Pool Bar London I Scream For Sunscreen Hydrating Mineral Body Cream SPF 50 Coconut and Vanilla Scented,['ZINC OXIDE'],['POOLBAR'],['84953-564'],['84953-564-00'],['5070003161904'],['TOPICAL'],['HUMAN OTC DRUG'],['ZINC OXIDE'],['SOI2LOH54Z'],[],[],[],['2740cbe6-94ed-287a-e063-6394a90a7148'],['1721023c-3321-4f0b-a053-6d0c657fa1b0'],[True]
20241119,1,LidoPro Pain Relief,['CAPSAICIN AND LIDOCAINE'],['Clinic Pharma'],['83881-001'],['83881-001-35'],[],['TRANSDERMAL'],['HUMAN OTC DRUG'],"['CAPSAICIN', 'LIDOCAINE HYDROCHLORIDE', 'MENTHOL, (+)-', 'METHYL SALICYLATE']","['S07O44R1ZM', 'V13007Z41A', 'C6B1OE8P3W', 'LAV5U5022Y']",[],[],[],['274611ea-7fc3-ba3f-e063-6294a90aa50f'],['274611ea-7fc2-ba3f-e063-6294a90aa50f'],[True]
20241120,2,KANGAROO CBD PAIN RELIEVING,['MENTHOL'],"['SUNSET NOVELTIES, INC']",['72937-040'],['72937-040-03'],[],['TOPICAL'],['HUMAN OTC DRUG'],['MENTHOL'],['L7T10EIP3A'],[],[],[],['275a6b8d-d4d7-bd8b-e063-6294a90a94e0'],['ef15acdb-1733-2b6d-e053-2a95a90ad3d4'],[True]
